1;1;0.0001;0.021397622
1;1;0.0003162;0.020721933
1;1;0.001;0.0200572
1;1;0.0031622;0.02006087
1;1;0.01;0.021018425
1;1;0.0316227;0.024672503
1;1;0.1;0.03482665
1;1;0.3162277;0.09210103
1;1;1.0;0.17517248
1;1;3.1622775;0.2813328
1;1;9.999999;0.8665288
1;2;0.0001;0.02041696
1;2;0.0003162;0.0202485
1;2;0.001;0.019730257
1;2;0.0031622;0.01968539
1;2;0.01;0.020442557
1;2;0.0316227;0.023919053
1;2;0.1;0.03226429
1;2;0.3162277;0.06615582
1;2;1.0;0.1311399
1;2;3.1622775;0.26451287
1;2;9.999999;0.4144838
1;3;0.0001;0.021669367
1;3;0.0003162;0.021339482
1;3;0.001;0.020416303
1;3;0.0031622;0.020208608
1;3;0.01;0.021276137
1;3;0.0316227;0.023258613
1;3;0.1;0.032548856
1;3;0.3162277;0.05598086
1;3;1.0;0.14241248
1;3;3.1622775;0.25705433
1;3;9.999999;0.3953468
1;4;0.0001;0.02102205
1;4;0.0003162;0.020397808
1;4;0.001;0.019389799
1;4;0.0031622;0.019431956
1;4;0.01;0.020432971
1;4;0.0316227;0.023637567
1;4;0.1;0.033269614
1;4;0.3162277;0.068108164
1;4;1.0;0.13785592
1;4;3.1622775;0.27159622
1;4;9.999999;0.5065187
1;5;0.0001;0.021425512
1;5;0.0003162;0.020714454
1;5;0.001;0.02020023
1;5;0.0031622;0.020420117
1;5;0.01;0.02117392
1;5;0.0316227;0.023483511
1;5;0.1;0.03392232
1;5;0.3162277;0.06845464
1;5;1.0;0.13943605
1;5;3.1622775;0.2585168
1;5;9.999999;0.829512
2;1;0.0001;0.022756211
2;1;0.0003162;0.02211684
2;1;0.001;0.021527898
2;1;0.0031622;0.021739678
2;1;0.01;0.022803726
2;1;0.0316227;0.025734687
2;1;0.1;0.034493506
2;1;0.3162277;0.07069684
2;1;1.0;0.15721883
2;1;3.1622775;0.275192
2;1;9.999999;0.48799947
2;2;0.0001;0.021363558
2;2;0.0003162;0.021033198
2;2;0.001;0.020332476
2;2;0.0031622;0.020371752
2;2;0.01;0.021716801
2;2;0.0316227;0.023746016
2;2;0.1;0.032914497
2;2;0.3162277;0.07506714
2;2;1.0;0.14331745
2;2;3.1622775;0.25853512
2;2;9.999999;0.34594315
2;3;0.0001;0.019388707
2;3;0.0003162;0.018880337
2;3;0.001;0.018457472
2;3;0.0031622;0.018798292
2;3;0.01;0.019701233
2;3;0.0316227;0.021641389
2;3;0.1;0.033636574
2;3;0.3162277;0.06178704
2;3;1.0;0.12817201
2;3;3.1622775;0.23774965
2;3;9.999999;0.3482101
2;4;0.0001;0.023322001
2;4;0.0003162;0.022424886
2;4;0.001;0.021989975
2;4;0.0031622;0.02194167
2;4;0.01;0.023106234
2;4;0.0316227;0.025935577
2;4;0.1;0.04035772
2;4;0.3162277;0.07330842
2;4;1.0;0.11975137
2;4;3.1622775;0.26942974
2;4;9.999999;0.43903816
2;5;0.0001;0.021744888
2;5;0.0003162;0.021324359
2;5;0.001;0.021010354
2;5;0.0031622;0.0213934
2;5;0.01;0.023290612
2;5;0.0316227;0.026419818
2;5;0.1;0.03217596
2;5;0.3162277;0.060875803
2;5;1.0;0.10575597
2;5;3.1622775;0.1670859
2;5;9.999999;0.39272574
3;1;0.0001;0.020515662
3;1;0.0003162;0.020126214
3;1;0.001;0.020036483
3;1;0.0031622;0.020423865
3;1;0.01;0.02162899
3;1;0.0316227;0.02518891
3;1;0.1;0.035632033
3;1;0.3162277;0.06547547
3;1;1.0;0.124631606
3;1;3.1622775;0.25400284
3;1;9.999999;0.38549602
3;2;0.0001;0.021732941
3;2;0.0003162;0.021137448
3;2;0.001;0.020975871
3;2;0.0031622;0.021418327
3;2;0.01;0.02364519
3;2;0.0316227;0.02697825
3;2;0.1;0.034232065
3;2;0.3162277;0.06431403
3;2;1.0;0.14129627
3;2;3.1622775;0.26062578
3;2;9.999999;0.40833148
3;3;0.0001;0.020906398
3;3;0.0003162;0.020507831
3;3;0.001;0.019949775
3;3;0.0031622;0.020493384
3;3;0.01;0.022413263
3;3;0.0316227;0.025040694
3;3;0.1;0.03381175
3;3;0.3162277;0.06952863
3;3;1.0;0.13027056
3;3;3.1622775;0.2635822
3;3;9.999999;0.4146149
3;4;0.0001;0.023221668
3;4;0.0003162;0.02295582
3;4;0.001;0.022424713
3;4;0.0031622;0.022491518
3;4;0.01;0.023526512
3;4;0.0316227;0.02746356
3;4;0.1;0.04006379
3;4;0.3162277;0.07238
3;4;1.0;0.13443601
3;4;3.1622775;0.23358554
3;4;9.999999;0.8359733
3;5;0.0001;0.02189681
3;5;0.0003162;0.021596096
3;5;0.001;0.021438466
3;5;0.0031622;0.021425016
3;5;0.01;0.022695385
3;5;0.0316227;0.026278857
3;5;0.1;0.03623787
3;5;0.3162277;0.07106732
3;5;1.0;0.13330716
3;5;3.1622775;0.18052001
3;5;9.999999;0.49828616
4;1;0.0001;0.023908678
4;1;0.0003162;0.023653742
4;1;0.001;0.023017986
4;1;0.0031622;0.022914577
4;1;0.01;0.023503682
4;1;0.0316227;0.024864174
4;1;0.1;0.033616014
4;1;0.3162277;0.058717474
4;1;1.0;0.122770876
4;1;3.1622775;0.22921987
4;1;9.999999;0.8101439
4;2;0.0001;0.02390832
4;2;0.0003162;0.023208784
4;2;0.001;0.022932693
4;2;0.0031622;0.022601604
4;2;0.01;0.023473378
4;2;0.0316227;0.025432749
4;2;0.1;0.03652857
4;2;0.3162277;0.06732657
4;2;1.0;0.12326376
4;2;3.1622775;0.22821349
4;2;9.999999;0.8194594
4;3;0.0001;0.023758756
4;3;0.0003162;0.02351022
4;3;0.001;0.023342067
4;3;0.0031622;0.023248231
4;3;0.01;0.024227321
4;3;0.0316227;0.025889942
4;3;0.1;0.03262994
4;3;0.3162277;0.056969177
4;3;1.0;0.108482555
4;3;3.1622775;0.17474024
4;3;9.999999;0.32251954
4;4;0.0001;0.023733981
4;4;0.0003162;0.023395197
4;4;0.001;0.023116028
4;4;0.0031622;0.022879003
4;4;0.01;0.023725545
4;4;0.0316227;0.026160715
4;4;0.1;0.032458257
4;4;0.3162277;0.057533767
4;4;1.0;0.13459645
4;4;3.1622775;0.22102614
4;4;9.999999;0.81003493
4;5;0.0001;0.02415059
4;5;0.0003162;0.023816198
4;5;0.001;0.022972569
4;5;0.0031622;0.022682639
4;5;0.01;0.02354105
4;5;0.0316227;0.026438748
4;5;0.1;0.03493856
4;5;0.3162277;0.06183358
4;5;1.0;0.11679507
4;5;3.1622775;0.2402582
4;5;9.999999;0.81248534
5;1;0.0001;0.021648403
5;1;0.0003162;0.021062898
5;1;0.001;0.02090629
5;1;0.0031622;0.020903932
5;1;0.01;0.022243684
5;1;0.0316227;0.024934083
5;1;0.1;0.032931916
5;1;0.3162277;0.06147526
5;1;1.0;0.13998738
5;1;3.1622775;0.2489548
5;1;9.999999;0.41090015
5;2;0.0001;0.021669343
5;2;0.0003162;0.021052402
5;2;0.001;0.020671794
5;2;0.0031622;0.020912118
5;2;0.01;0.022545159
5;2;0.0316227;0.025032734
5;2;0.1;0.03426228
5;2;0.3162277;0.06450132
5;2;1.0;0.14020663
5;2;3.1622775;0.24072161
5;2;9.999999;0.78564626
5;3;0.0001;0.022340765
5;3;0.0003162;0.021844827
5;3;0.001;0.021353088
5;3;0.0031622;0.021376349
5;3;0.01;0.021995183
5;3;0.0316227;0.025595773
5;3;0.1;0.033831324
5;3;0.3162277;0.06305618
5;3;1.0;0.12721728
5;3;3.1622775;0.22949085
5;3;9.999999;0.36485395
5;4;0.0001;0.021502338
5;4;0.0003162;0.021302957
5;4;0.001;0.020738063
5;4;0.0031622;0.02062921
5;4;0.01;0.022214655
5;4;0.0316227;0.0251478
5;4;0.1;0.035071287
5;4;0.3162277;0.06633939
5;4;1.0;0.13123572
5;4;3.1622775;0.23481488
5;4;9.999999;0.38279143
5;5;0.0001;0.028767016
5;5;0.0003162;0.028583633
5;5;0.001;0.028722838
5;5;0.0031622;0.027606275
5;5;0.01;0.031093791
5;5;0.0316227;0.034066103
5;5;0.1;0.0450132
5;5;0.3162277;0.07134355
5;5;1.0;0.13690716
5;5;3.1622775;0.24917656
5;5;9.999999;0.7454609
6;1;0.0001;0.019892933
6;1;0.0003162;0.019603206
6;1;0.001;0.019452589
6;1;0.0031622;0.019356031
6;1;0.01;0.02053064
6;1;0.0316227;0.023808118
6;1;0.1;0.032707654
6;1;0.3162277;0.07297072
6;1;1.0;0.12713824
6;1;3.1622775;0.21445635
6;1;9.999999;0.31251222
6;2;0.0001;0.021180589
6;2;0.0003162;0.02089152
6;2;0.001;0.020196894
6;2;0.0031622;0.020285005
6;2;0.01;0.021772249
6;2;0.0316227;0.02575979
6;2;0.1;0.035729114
6;2;0.3162277;0.07060773
6;2;1.0;0.13484706
6;2;3.1622775;0.2373093
6;2;9.999999;0.38490644
6;3;0.0001;0.02101797
6;3;0.0003162;0.020583622
6;3;0.001;0.020018559
6;3;0.0031622;0.020507634
6;3;0.01;0.021347456
6;3;0.0316227;0.023989936
6;3;0.1;0.03368165
6;3;0.3162277;0.06400657
6;3;1.0;0.13800463
6;3;3.1622775;0.23987809
6;3;9.999999;0.4257348
6;4;0.0001;0.020461524
6;4;0.0003162;0.020069942
6;4;0.001;0.019435199
6;4;0.0031622;0.01926628
6;4;0.01;0.020679815
6;4;0.0316227;0.024395611
6;4;0.1;0.034045067
6;4;0.3162277;0.07080023
6;4;1.0;0.14690891
6;4;3.1622775;0.22196995
6;4;9.999999;0.8116206
6;5;0.0001;0.019522669
6;5;0.0003162;0.019076345
6;5;0.001;0.018349744
6;5;0.0031622;0.018421758
6;5;0.01;0.019243663
6;5;0.0316227;0.022542706
6;5;0.1;0.033710346
6;5;0.3162277;0.08076764
6;5;1.0;0.13057537
6;5;3.1622775;0.23315845
6;5;9.999999;0.82117546
7;1;0.0001;0.01983657
7;1;0.0003162;0.01968437
7;1;0.001;0.019651478
7;1;0.0031622;0.019740328
7;1;0.01;0.02144423
7;1;0.0316227;0.02412954
7;1;0.1;0.037272595
7;1;0.3162277;0.063450746
7;1;1.0;0.13214774
7;1;3.1622775;0.22360167
7;1;9.999999;0.42311805
7;2;0.0001;0.018666156
7;2;0.0003162;0.018390195
7;2;0.001;0.017805418
7;2;0.0031622;0.018322712
7;2;0.01;0.020002734
7;2;0.0316227;0.023742102
7;2;0.1;0.03768477
7;2;0.3162277;0.0783572
7;2;1.0;0.15565042
7;2;3.1622775;0.2505113
7;2;9.999999;0.34344596
7;3;0.0001;0.01909715
7;3;0.0003162;0.01889787
7;3;0.001;0.018497545
7;3;0.0031622;0.018879946
7;3;0.01;0.020310199
7;3;0.0316227;0.022841923
7;3;0.1;0.033786546
7;3;0.3162277;0.07274982
7;3;1.0;0.1355362
7;3;3.1622775;0.24295889
7;3;9.999999;0.33212635
7;4;0.0001;0.018792346
7;4;0.0003162;0.018272534
7;4;0.001;0.017778011
7;4;0.0031622;0.017907213
7;4;0.01;0.01915679
7;4;0.0316227;0.023260426
7;4;0.1;0.0332176
7;4;0.3162277;0.066557035
7;4;1.0;0.14053404
7;4;3.1622775;0.2734199
7;4;9.999999;0.49269122
7;5;0.0001;0.018291457
7;5;0.0003162;0.017942462
7;5;0.001;0.017634876
7;5;0.0031622;0.017903673
7;5;0.01;0.01984396
7;5;0.0316227;0.022147702
7;5;0.1;0.037493844
7;5;0.3162277;0.07045798
7;5;1.0;0.13258192
7;5;3.1622775;0.2626623
7;5;9.999999;0.43546453
8;1;0.0001;0.020879684
8;1;0.0003162;0.020591363
8;1;0.001;0.019993765
8;1;0.0031622;0.02069963
8;1;0.01;0.021818731
8;1;0.0316227;0.02476859
8;1;0.1;0.034468107
8;1;0.3162277;0.060223695
8;1;1.0;0.12477916
8;1;3.1622775;0.22106199
8;1;9.999999;0.32181314
8;2;0.0001;0.023338342
8;2;0.0003162;0.023072457
8;2;0.001;0.02289304
8;2;0.0031622;0.022767143
8;2;0.01;0.024192184
8;2;0.0316227;0.029189182
8;2;0.1;0.03852965
8;2;0.3162277;0.062785044
8;2;1.0;0.11705879
8;2;3.1622775;0.15471072
8;2;9.999999;0.37817457
8;3;0.0001;0.022234147
8;3;0.0003162;0.022095494
8;3;0.001;0.021623423
8;3;0.0031622;0.021544226
8;3;0.01;0.02250219
8;3;0.0316227;0.026594177
8;3;0.1;0.034064323
8;3;0.3162277;0.07220783
8;3;1.0;0.113228045
8;3;3.1622775;0.20614986
8;3;9.999999;0.82310313
8;4;0.0001;0.023689676
8;4;0.0003162;0.023368737
8;4;0.001;0.023157354
8;4;0.0031622;0.023252124
8;4;0.01;0.024491299
8;4;0.0316227;0.033339586
8;4;0.1;0.04290301
8;4;0.3162277;0.07152284
8;4;1.0;0.12772925
8;4;3.1622775;0.2364301
8;4;9.999999;0.39567205
8;5;0.0001;0.023108713
8;5;0.0003162;0.022606842
8;5;0.001;0.0224324
8;5;0.0031622;0.022753168
8;5;0.01;0.024211757
8;5;0.0316227;0.026624987
8;5;0.1;0.03488003
8;5;0.3162277;0.059180137
8;5;1.0;0.11218767
8;5;3.1622775;0.2205592
8;5;9.999999;0.32369775
9;1;0.0001;0.022581745
9;1;0.0003162;0.022201164
9;1;0.001;0.02160948
9;1;0.0031622;0.021751886
9;1;0.01;0.021966524
9;1;0.0316227;0.02390872
9;1;0.1;0.030003194
9;1;0.3162277;0.047128476
9;1;1.0;0.11649567
9;1;3.1622775;0.21195166
9;1;9.999999;0.3831347
9;2;0.0001;0.021177677
9;2;0.0003162;0.020782376
9;2;0.001;0.02013177
9;2;0.0031622;0.020385327
9;2;0.01;0.021548692
9;2;0.0316227;0.024008328
9;2;0.1;0.034208708
9;2;0.3162277;0.0631665
9;2;1.0;0.12344886
9;2;3.1622775;0.23527762
9;2;9.999999;0.81004024
9;3;0.0001;0.02388223
9;3;0.0003162;0.023284897
9;3;0.001;0.022506714
9;3;0.0031622;0.022266835
9;3;0.01;0.022640342
9;3;0.0316227;0.02507891
9;3;0.1;0.031374674
9;3;0.3162277;0.06379316
9;3;1.0;0.11544349
9;3;3.1622775;0.21499895
